target_gene,peak,spearman_r,TF
SERPINA3,chr14:94660008-94660517,0.5875418959121594,TAC1
SERPINA3,chr14:94660008-94660517,0.5875418959121594,RFX4
SERPINA3,chr14:94660008-94660517,0.5875418959121594,SOX6
SERPINA3,chr14:94660008-94660517,0.5875418959121594,PRRX1
SERPINA3,chr14:94660008-94660517,0.5875418959121594,PRDM16
SERPINA3,chr14:94660008-94660517,0.5875418959121594,ZNF98
SERPINA3,chr14:94660008-94660517,0.5875418959121594,ZNF208
SERPINA3,chr14:94660008-94660517,0.5875418959121594,HIF3A
SERPINA3,chr14:94660008-94660517,0.5875418959121594,NFIA
SERPINA3,chr14:94660008-94660517,0.5875418959121594,EYA1
RYR3,chr15:33551837-33552812,0.1374047051701817,MECOM
RYR3,chr15:33551837-33552812,0.1374047051701817,IKZF1
RYR3,chr15:33551837-33552812,0.1374047051701817,EBF1
RYR3,chr15:33551837-33552812,0.1374047051701817,RUNX1
RYR3,chr15:33551837-33552812,0.1374047051701817,ZIC1
RYR3,chr15:33551837-33552812,0.1374047051701817,ONECUT1
RYR3,chr15:33551837-33552812,0.1374047051701817,TLL1
RYR3,chr15:33551837-33552812,0.1374047051701817,RUNX2
RYR3,chr15:33551837-33552812,0.1374047051701817,ERG
RYR3,chr15:33551837-33552812,0.1374047051701817,FLI1
RYR3,chr15:33551837-33552812,0.1374047051701817,LEF1
RYR3,chr15:33551837-33552812,0.1374047051701817,RFX4
RYR3,chr15:33551837-33552812,0.1374047051701817,SOX6
RYR3,chr15:33551837-33552812,0.1374047051701817,GLI3
RYR3,chr15:33551837-33552812,0.1374047051701817,GLIS3
RYR3,chr15:33551837-33552812,0.1374047051701817,TBX18
RYR3,chr15:33551837-33552812,0.1374047051701817,RIT2
RYR3,chr15:33551837-33552812,0.1374047051701817,TAC1
RYR3,chr15:33551837-33552812,0.1374047051701817,NFIA
RYR3,chr15:33551837-33552812,0.1374047051701817,PRRX1
RYR3,chr15:33551837-33552812,0.1374047051701817,PRDM16
RYR3,chr15:33551837-33552812,0.1374047051701817,ZNF98
RYR3,chr15:33551837-33552812,0.1374047051701817,ZNF208
RYR3,chr15:33551837-33552812,0.1374047051701817,HIF3A
RYR3,chr15:33551837-33552812,0.1374047051701817,EYA1
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,MECOM
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,IKZF1
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,EBF1
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,RUNX1
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,ZIC1
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,ZFHX3
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,TLL1
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,RUNX2
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,ERG
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,FLI1
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,LEF1
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,SOX6
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,GLI3
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,PRRX1
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,RIT2
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,TAC1
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,RFX4
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,ONECUT1
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,GLIS3
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,NFIA
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,PRDM16
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,ZNF98
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,ZNF208
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,HIF3A
AC104574.2,chr15:61712174-61712635,-0.1471671138104276,EYA1
AGBL1,chr15:85910921-85911214,-0.17391640163531238,MECOM
AGBL1,chr15:85910921-85911214,-0.17391640163531238,IKZF1
AGBL1,chr15:85910921-85911214,-0.17391640163531238,EBF1
AGBL1,chr15:85910921-85911214,-0.17391640163531238,ZFHX3
AGBL1,chr15:85910921-85911214,-0.17391640163531238,ONECUT1
AGBL1,chr15:85910921-85911214,-0.17391640163531238,TLL1
AGBL1,chr15:85910921-85911214,-0.17391640163531238,RUNX2
AGBL1,chr15:85910921-85911214,-0.17391640163531238,RUNX1
AGBL1,chr15:85910921-85911214,-0.17391640163531238,ERG
AGBL1,chr15:85910921-85911214,-0.17391640163531238,FLI1
AGBL1,chr15:85910921-85911214,-0.17391640163531238,LEF1
AGBL1,chr15:85910921-85911214,-0.17391640163531238,RFX4
AGBL1,chr15:85910921-85911214,-0.17391640163531238,SOX6
AGBL1,chr15:85910921-85911214,-0.17391640163531238,TBX18
AGBL1,chr15:85910921-85911214,-0.17391640163531238,PRRX1
AGBL1,chr15:85910921-85911214,-0.17391640163531238,RIT2
AGBL1,chr15:85910921-85911214,-0.17391640163531238,ZIC1
AGBL1,chr15:85910921-85911214,-0.17391640163531238,GLIS3
AGBL1,chr15:85910921-85911214,-0.17391640163531238,PRDM16
AGBL1,chr15:85910921-85911214,-0.17391640163531238,ZNF98
AGBL1,chr15:85910921-85911214,-0.17391640163531238,ZNF208
AGBL1,chr15:85910921-85911214,-0.17391640163531238,HIF3A
AGBL1,chr15:85910921-85911214,-0.17391640163531238,NFIA
MCTP2,chr15:94023569-94023958,0.2927700218845599,MECOM
MCTP2,chr15:94023569-94023958,0.2927700218845599,IKZF1
MCTP2,chr15:94023569-94023958,0.2927700218845599,EBF1
MCTP2,chr15:94023569-94023958,0.2927700218845599,RUNX1
MCTP2,chr15:94023569-94023958,0.2927700218845599,ZIC1
MCTP2,chr15:94023569-94023958,0.2927700218845599,TLL1
MCTP2,chr15:94023569-94023958,0.2927700218845599,RUNX2
MCTP2,chr15:94023569-94023958,0.2927700218845599,ERG
MCTP2,chr15:94023569-94023958,0.2927700218845599,FLI1
MCTP2,chr15:94023569-94023958,0.2927700218845599,LEF1
MCTP2,chr15:94023569-94023958,0.2927700218845599,SOX6
MCTP2,chr15:94023569-94023958,0.2927700218845599,TBX18
MCTP2,chr15:94023569-94023958,0.2927700218845599,PRRX1
MCTP2,chr15:94023569-94023958,0.2927700218845599,GLI3
MCTP2,chr15:94023569-94023958,0.2927700218845599,RIT2
MCTP2,chr15:94023569-94023958,0.2927700218845599,TAC1
MCTP2,chr15:94023569-94023958,0.2927700218845599,ONECUT1
MCTP2,chr15:94023569-94023958,0.2927700218845599,NFIA
MCTP2,chr15:94023569-94023958,0.2927700218845599,RFX4
MCTP2,chr15:94023569-94023958,0.2927700218845599,GLIS3
MCTP2,chr15:94023569-94023958,0.2927700218845599,PRDM16
MCTP2,chr15:94023569-94023958,0.2927700218845599,ZNF208
MCTP2,chr15:94023569-94023958,0.2927700218845599,HIF3A
AC022523.1,chr15:98148322-98148762,0.14039515813866163,MECOM
AC022523.1,chr15:98148322-98148762,0.14039515813866163,IKZF1
AC022523.1,chr15:98148322-98148762,0.14039515813866163,EBF1
AC022523.1,chr15:98148322-98148762,0.14039515813866163,RUNX1
AC022523.1,chr15:98148322-98148762,0.14039515813866163,ZIC1
AC022523.1,chr15:98148322-98148762,0.14039515813866163,ONECUT1
AC022523.1,chr15:98148322-98148762,0.14039515813866163,TLL1
AC022523.1,chr15:98148322-98148762,0.14039515813866163,RUNX2
AC022523.1,chr15:98148322-98148762,0.14039515813866163,ERG
AC022523.1,chr15:98148322-98148762,0.14039515813866163,FLI1
AC022523.1,chr15:98148322-98148762,0.14039515813866163,RFX4
AC022523.1,chr15:98148322-98148762,0.14039515813866163,LEF1
AC022523.1,chr15:98148322-98148762,0.14039515813866163,GLI3
AC022523.1,chr15:98148322-98148762,0.14039515813866163,GLIS3
AC022523.1,chr15:98148322-98148762,0.14039515813866163,TBX18
AC022523.1,chr15:98148322-98148762,0.14039515813866163,RIT2
AC022523.1,chr15:98148322-98148762,0.14039515813866163,TAC1
AC022523.1,chr15:98148322-98148762,0.14039515813866163,SOX6
AC022523.1,chr15:98148322-98148762,0.14039515813866163,PRDM16
AC022523.1,chr15:98148322-98148762,0.14039515813866163,ZNF98
AC022523.1,chr15:98148322-98148762,0.14039515813866163,ZNF208
AC022523.1,chr15:98148322-98148762,0.14039515813866163,NFIA
AC022523.1,chr15:98148322-98148762,0.14039515813866163,EYA1
SLC5A11,chr16:24825710-24829988,-0.168083643567579,MECOM
SLC5A11,chr16:24825710-24829988,-0.168083643567579,IKZF1
SLC5A11,chr16:24825710-24829988,-0.168083643567579,EBF1
SLC5A11,chr16:24825710-24829988,-0.168083643567579,RUNX1
SLC5A11,chr16:24825710-24829988,-0.168083643567579,ZIC1
SLC5A11,chr16:24825710-24829988,-0.168083643567579,ZFHX3
SLC5A11,chr16:24825710-24829988,-0.168083643567579,ONECUT1
SLC5A11,chr16:24825710-24829988,-0.168083643567579,TLL1
SLC5A11,chr16:24825710-24829988,-0.168083643567579,RUNX2
SLC5A11,chr16:24825710-24829988,-0.168083643567579,ERG
SLC5A11,chr16:24825710-24829988,-0.168083643567579,FLI1
SLC5A11,chr16:24825710-24829988,-0.168083643567579,LEF1
SLC5A11,chr16:24825710-24829988,-0.168083643567579,RFX4
SLC5A11,chr16:24825710-24829988,-0.168083643567579,SOX6
SLC5A11,chr16:24825710-24829988,-0.168083643567579,GLI3
SLC5A11,chr16:24825710-24829988,-0.168083643567579,GLIS3
SLC5A11,chr16:24825710-24829988,-0.168083643567579,TBX18
SLC5A11,chr16:24825710-24829988,-0.168083643567579,PRRX1
SLC5A11,chr16:24825710-24829988,-0.168083643567579,RIT2
SLC5A11,chr16:24825710-24829988,-0.168083643567579,TAC1
SLC5A11,chr16:24825710-24829988,-0.168083643567579,NFIA
SLC5A11,chr16:24825710-24829988,-0.168083643567579,PRDM16
SLC5A11,chr16:24825710-24829988,-0.168083643567579,ZNF98
SLC5A11,chr16:24825710-24829988,-0.168083643567579,ZNF208
SLC5A11,chr16:24825710-24829988,-0.168083643567579,HIF3A
SLC5A11,chr16:24825710-24829988,-0.168083643567579,EYA1
SLC5A11,chr16:24850224-24854968,0.11988619041102484,MECOM
SLC5A11,chr16:24850224-24854968,0.11988619041102484,IKZF1
SLC5A11,chr16:24850224-24854968,0.11988619041102484,EBF1
SLC5A11,chr16:24850224-24854968,0.11988619041102484,RUNX1
SLC5A11,chr16:24850224-24854968,0.11988619041102484,ZIC1
SLC5A11,chr16:24850224-24854968,0.11988619041102484,ZFHX3
SLC5A11,chr16:24850224-24854968,0.11988619041102484,ONECUT1
SLC5A11,chr16:24850224-24854968,0.11988619041102484,TLL1
SLC5A11,chr16:24850224-24854968,0.11988619041102484,RUNX2
SLC5A11,chr16:24850224-24854968,0.11988619041102484,ERG
SLC5A11,chr16:24850224-24854968,0.11988619041102484,FLI1
SLC5A11,chr16:24850224-24854968,0.11988619041102484,LEF1
SLC5A11,chr16:24850224-24854968,0.11988619041102484,RFX4
SLC5A11,chr16:24850224-24854968,0.11988619041102484,SOX6
SLC5A11,chr16:24850224-24854968,0.11988619041102484,GLI3
SLC5A11,chr16:24850224-24854968,0.11988619041102484,GLIS3
SLC5A11,chr16:24850224-24854968,0.11988619041102484,TBX18
SLC5A11,chr16:24850224-24854968,0.11988619041102484,PRRX1
SLC5A11,chr16:24850224-24854968,0.11988619041102484,RIT2
SLC5A11,chr16:24850224-24854968,0.11988619041102484,TAC1
SLC5A11,chr16:24850224-24854968,0.11988619041102484,NFIA
SLC5A11,chr16:24850224-24854968,0.11988619041102484,PRDM16
SLC5A11,chr16:24850224-24854968,0.11988619041102484,ZNF98
SLC5A11,chr16:24850224-24854968,0.11988619041102484,ZNF208
SLC5A11,chr16:24850224-24854968,0.11988619041102484,HIF3A
SLC5A11,chr16:24850224-24854968,0.11988619041102484,EYA1
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,MECOM
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,IKZF1
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,EBF1
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,RUNX1
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,ZIC1
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,ZFHX3
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,ONECUT1
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,TLL1
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,RUNX2
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,ERG
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,FLI1
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,LEF1
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,RFX4
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,SOX6
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,GLI3
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,GLIS3
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,TBX18
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,PRRX1
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,RIT2
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,TAC1
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,NFIA
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,PRDM16
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,ZNF98
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,ZNF208
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,HIF3A
AC092114.1,chr16:73321619-73323492,-0.27895373976037685,EYA1
AC092114.1,chr16:73355787-73356306,0.316227766016838,MECOM
AC092114.1,chr16:73355787-73356306,0.316227766016838,IKZF1
AC092114.1,chr16:73355787-73356306,0.316227766016838,EBF1
AC092114.1,chr16:73355787-73356306,0.316227766016838,ZIC1
AC092114.1,chr16:73355787-73356306,0.316227766016838,ONECUT1
AC092114.1,chr16:73355787-73356306,0.316227766016838,TLL1
AC092114.1,chr16:73355787-73356306,0.316227766016838,RUNX1
AC092114.1,chr16:73355787-73356306,0.316227766016838,ERG
AC092114.1,chr16:73355787-73356306,0.316227766016838,FLI1
AC092114.1,chr16:73355787-73356306,0.316227766016838,LEF1
AC092114.1,chr16:73355787-73356306,0.316227766016838,RFX4
AC092114.1,chr16:73355787-73356306,0.316227766016838,SOX6
AC092114.1,chr16:73355787-73356306,0.316227766016838,GLI3
AC092114.1,chr16:73355787-73356306,0.316227766016838,RUNX2
AC092114.1,chr16:73355787-73356306,0.316227766016838,GLIS3
AC092114.1,chr16:73355787-73356306,0.316227766016838,TBX18
AC092114.1,chr16:73355787-73356306,0.316227766016838,PRRX1
AC092114.1,chr16:73355787-73356306,0.316227766016838,RIT2
AC092114.1,chr16:73355787-73356306,0.316227766016838,TAC1
AC092114.1,chr16:73355787-73356306,0.316227766016838,PRDM16
AC092114.1,chr16:73355787-73356306,0.316227766016838,ZNF98
AC092114.1,chr16:73355787-73356306,0.316227766016838,ZNF208
AC092114.1,chr16:73355787-73356306,0.316227766016838,NFIA
AC092114.1,chr16:73355787-73356306,0.316227766016838,EYA1
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,MECOM
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,IKZF1
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,EBF1
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,RUNX1
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,ZIC1
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,TLL1
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,RUNX2
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,ERG
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,FLI1
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,LEF1
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,RFX4
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,SOX6
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,GLI3
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,GLIS3
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,TBX18
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,NFIA
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,PRRX1
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,PRDM16
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,ZNF98
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,ZNF208
PIK3R5,chr17:9021137-9022611,-0.31218108042421117,EYA1
GFAP,chr17:44910309-44914255,0.17422236316005751,MECOM
GFAP,chr17:44910309-44914255,0.17422236316005751,IKZF1
GFAP,chr17:44910309-44914255,0.17422236316005751,EBF1
GFAP,chr17:44910309-44914255,0.17422236316005751,RUNX1
GFAP,chr17:44910309-44914255,0.17422236316005751,ZIC1
GFAP,chr17:44910309-44914255,0.17422236316005751,ZFHX3
GFAP,chr17:44910309-44914255,0.17422236316005751,ONECUT1
GFAP,chr17:44910309-44914255,0.17422236316005751,TLL1
GFAP,chr17:44910309-44914255,0.17422236316005751,RUNX2
GFAP,chr17:44910309-44914255,0.17422236316005751,ERG
GFAP,chr17:44910309-44914255,0.17422236316005751,FLI1
GFAP,chr17:44910309-44914255,0.17422236316005751,LEF1
GFAP,chr17:44910309-44914255,0.17422236316005751,RFX4
GFAP,chr17:44910309-44914255,0.17422236316005751,SOX6
GFAP,chr17:44910309-44914255,0.17422236316005751,GLI3
GFAP,chr17:44910309-44914255,0.17422236316005751,GLIS3
GFAP,chr17:44910309-44914255,0.17422236316005751,TBX18
GFAP,chr17:44910309-44914255,0.17422236316005751,PRRX1
GFAP,chr17:44910309-44914255,0.17422236316005751,RIT2
GFAP,chr17:44910309-44914255,0.17422236316005751,TAC1
GFAP,chr17:44910309-44914255,0.17422236316005751,NFIA
GFAP,chr17:44910309-44914255,0.17422236316005751,PRDM16
GFAP,chr17:44910309-44914255,0.17422236316005751,ZNF98
GFAP,chr17:44910309-44914255,0.17422236316005751,ZNF208
GFAP,chr17:44910309-44914255,0.17422236316005751,HIF3A
GFAP,chr17:44910309-44914255,0.17422236316005751,EYA1
GFAP,chr17:44747731-44752368,-0.14034036577275663,MECOM
GFAP,chr17:44747731-44752368,-0.14034036577275663,IKZF1
GFAP,chr17:44747731-44752368,-0.14034036577275663,EBF1
GFAP,chr17:44747731-44752368,-0.14034036577275663,RUNX1
GFAP,chr17:44747731-44752368,-0.14034036577275663,ZIC1
GFAP,chr17:44747731-44752368,-0.14034036577275663,ZFHX3
GFAP,chr17:44747731-44752368,-0.14034036577275663,ONECUT1
GFAP,chr17:44747731-44752368,-0.14034036577275663,TLL1
GFAP,chr17:44747731-44752368,-0.14034036577275663,RUNX2
GFAP,chr17:44747731-44752368,-0.14034036577275663,ERG
GFAP,chr17:44747731-44752368,-0.14034036577275663,FLI1
GFAP,chr17:44747731-44752368,-0.14034036577275663,LEF1
GFAP,chr17:44747731-44752368,-0.14034036577275663,RFX4
GFAP,chr17:44747731-44752368,-0.14034036577275663,SOX6
GFAP,chr17:44747731-44752368,-0.14034036577275663,GLI3
GFAP,chr17:44747731-44752368,-0.14034036577275663,GLIS3
GFAP,chr17:44747731-44752368,-0.14034036577275663,TBX18
GFAP,chr17:44747731-44752368,-0.14034036577275663,PRRX1
GFAP,chr17:44747731-44752368,-0.14034036577275663,RIT2
GFAP,chr17:44747731-44752368,-0.14034036577275663,TAC1
GFAP,chr17:44747731-44752368,-0.14034036577275663,NFIA
GFAP,chr17:44747731-44752368,-0.14034036577275663,PRDM16
GFAP,chr17:44747731-44752368,-0.14034036577275663,ZNF98
GFAP,chr17:44747731-44752368,-0.14034036577275663,ZNF208
GFAP,chr17:44747731-44752368,-0.14034036577275663,HIF3A
GFAP,chr17:44747731-44752368,-0.14034036577275663,EYA1
GFAP,chr17:44756302-44764494,-0.2848021770128998,MECOM
GFAP,chr17:44756302-44764494,-0.2848021770128998,IKZF1
GFAP,chr17:44756302-44764494,-0.2848021770128998,EBF1
GFAP,chr17:44756302-44764494,-0.2848021770128998,RUNX1
GFAP,chr17:44756302-44764494,-0.2848021770128998,ZIC1
GFAP,chr17:44756302-44764494,-0.2848021770128998,ZFHX3
GFAP,chr17:44756302-44764494,-0.2848021770128998,ONECUT1
GFAP,chr17:44756302-44764494,-0.2848021770128998,TLL1
GFAP,chr17:44756302-44764494,-0.2848021770128998,RUNX2
GFAP,chr17:44756302-44764494,-0.2848021770128998,ERG
GFAP,chr17:44756302-44764494,-0.2848021770128998,FLI1
GFAP,chr17:44756302-44764494,-0.2848021770128998,LEF1
GFAP,chr17:44756302-44764494,-0.2848021770128998,RFX4
GFAP,chr17:44756302-44764494,-0.2848021770128998,SOX6
GFAP,chr17:44756302-44764494,-0.2848021770128998,GLI3
GFAP,chr17:44756302-44764494,-0.2848021770128998,GLIS3
GFAP,chr17:44756302-44764494,-0.2848021770128998,TBX18
GFAP,chr17:44756302-44764494,-0.2848021770128998,PRRX1
GFAP,chr17:44756302-44764494,-0.2848021770128998,RIT2
GFAP,chr17:44756302-44764494,-0.2848021770128998,TAC1
GFAP,chr17:44756302-44764494,-0.2848021770128998,NFIA
GFAP,chr17:44756302-44764494,-0.2848021770128998,PRDM16
GFAP,chr17:44756302-44764494,-0.2848021770128998,ZNF98
GFAP,chr17:44756302-44764494,-0.2848021770128998,ZNF208
GFAP,chr17:44756302-44764494,-0.2848021770128998,HIF3A
GFAP,chr17:44756302-44764494,-0.2848021770128998,EYA1
COLEC12,chr18:644418-644912,-0.2488370182567986,MECOM
COLEC12,chr18:644418-644912,-0.2488370182567986,IKZF1
COLEC12,chr18:644418-644912,-0.2488370182567986,RUNX1
COLEC12,chr18:644418-644912,-0.2488370182567986,ZIC1
COLEC12,chr18:644418-644912,-0.2488370182567986,ZFHX3
COLEC12,chr18:644418-644912,-0.2488370182567986,ONECUT1
COLEC12,chr18:644418-644912,-0.2488370182567986,TLL1
COLEC12,chr18:644418-644912,-0.2488370182567986,RUNX2
COLEC12,chr18:644418-644912,-0.2488370182567986,ERG
COLEC12,chr18:644418-644912,-0.2488370182567986,FLI1
COLEC12,chr18:644418-644912,-0.2488370182567986,LEF1
COLEC12,chr18:644418-644912,-0.2488370182567986,RFX4
COLEC12,chr18:644418-644912,-0.2488370182567986,EBF1
COLEC12,chr18:644418-644912,-0.2488370182567986,SOX6
COLEC12,chr18:644418-644912,-0.2488370182567986,GLI3
COLEC12,chr18:644418-644912,-0.2488370182567986,TBX18
COLEC12,chr18:644418-644912,-0.2488370182567986,PRRX1
COLEC12,chr18:644418-644912,-0.2488370182567986,RIT2
COLEC12,chr18:644418-644912,-0.2488370182567986,NFIA
COLEC12,chr18:644418-644912,-0.2488370182567986,PRDM16
COLEC12,chr18:644418-644912,-0.2488370182567986,ZNF98
COLEC12,chr18:644418-644912,-0.2488370182567986,ZNF208
COLEC12,chr18:644418-644912,-0.2488370182567986,HIF3A
COLEC12,chr18:644418-644912,-0.2488370182567986,GLIS3
COLEC12,chr18:644418-644912,-0.2488370182567986,EYA1
COLEC12,chr18:706049-706711,-0.2846655733844415,MECOM
COLEC12,chr18:706049-706711,-0.2846655733844415,IKZF1
COLEC12,chr18:706049-706711,-0.2846655733844415,EBF1
COLEC12,chr18:706049-706711,-0.2846655733844415,ZIC1
COLEC12,chr18:706049-706711,-0.2846655733844415,ZFHX3
COLEC12,chr18:706049-706711,-0.2846655733844415,ONECUT1
COLEC12,chr18:706049-706711,-0.2846655733844415,TLL1
COLEC12,chr18:706049-706711,-0.2846655733844415,RUNX2
COLEC12,chr18:706049-706711,-0.2846655733844415,RUNX1
COLEC12,chr18:706049-706711,-0.2846655733844415,ERG
COLEC12,chr18:706049-706711,-0.2846655733844415,FLI1
COLEC12,chr18:706049-706711,-0.2846655733844415,LEF1
COLEC12,chr18:706049-706711,-0.2846655733844415,SOX6
COLEC12,chr18:706049-706711,-0.2846655733844415,GLI3
COLEC12,chr18:706049-706711,-0.2846655733844415,TBX18
COLEC12,chr18:706049-706711,-0.2846655733844415,RIT2
COLEC12,chr18:706049-706711,-0.2846655733844415,TAC1
COLEC12,chr18:706049-706711,-0.2846655733844415,RFX4
COLEC12,chr18:706049-706711,-0.2846655733844415,NFIA
COLEC12,chr18:706049-706711,-0.2846655733844415,PRRX1
COLEC12,chr18:706049-706711,-0.2846655733844415,GLIS3
COLEC12,chr18:706049-706711,-0.2846655733844415,PRDM16
COLEC12,chr18:706049-706711,-0.2846655733844415,ZNF98
COLEC12,chr18:706049-706711,-0.2846655733844415,ZNF208
COLEC12,chr18:706049-706711,-0.2846655733844415,HIF3A
COLEC12,chr18:706049-706711,-0.2846655733844415,EYA1
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,MECOM
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,IKZF1
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,EBF1
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,RUNX1
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,ZIC1
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,ONECUT1
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,RUNX2
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,ERG
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,FLI1
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,LEF1
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,GLI3
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,GLIS3
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,TBX18
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,RIT2
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,TAC1
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,RFX4
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,TLL1
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,SOX6
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,NFIA
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,PRDM16
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,ZNF98
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,ZNF208
SLC14A1,chr18:45510467-45510926,-0.12391299093186545,EYA1
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,MECOM
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,IKZF1
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,EBF1
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,RUNX1
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,ZIC1
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,ZFHX3
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,ONECUT1
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,TLL1
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,RUNX2
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,ERG
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,FLI1
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,LEF1
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,RFX4
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,SOX6
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,GLI3
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,GLIS3
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,TBX18
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,PRRX1
SLC14A1,chr18:45837373-45843350,-0.12639463242713317,RIT2
